,item_id,amount,currency,location,Kateqoriya,Mərtəbə,Sahə,Otaq sayı,Çıxarış,İpoteka,Təmir,Torpaq sahəsi,Binanın növü
1275,5235904,145000,AZN,"['Xətai r.', 'Köhnə Günəşli q.']",Köhnə tikili,2 / 9,70 m²,3.0,var,var,yoxdur,,
1276,5055337,555000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,,240 m²,4.0,var,,var,8 sot,
1277,5114301,353000,AZN,"['Şərq bazarı', 'Nərimanov r.']",Yeni tikili,14 / 16,180 m²,4.0,var,var,var,,
1278,5236231,400,AZN,"['Nəsimi m.', 'Zərifə Əliyeva adına park', 'Binəqədi r.', '6-cı mikrorayon q.']",Köhnə tikili,1 / 5,32 m²,1.0,,,var,,
1279,4936788,182000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,5 / 11,96 m²,3.0,var,var,var,,
1280,5226676,435000,AZN,"['Ağ şəhər', 'ASAN Xidmət №2', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,6 / 6,117 m²,3.0,var,var,var,,
1281,5236101,435000,AZN,"['Ağ şəhər', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,3 / 8,120 m²,3.0,var,,yoxdur,,
1282,5235910,49000,AZN,"['Abşeron r.', 'Görədil q.']",Torpaq,,6 sot,,var,,,,
1283,5049149,294000,AZN,"['Beşmərtəbə', 'Qış parkı', 'Nizami m.', 'Sahil m.', 'Yasamal r.']",Yeni tikili,9 / 14,90 m²,2.0,var,,var,,
1284,5156563,840000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,,60 sot,,var,var,,,
1285,5235328,230000,AZN,"['Azərbaycan turizm institutu', 'Gənclik m.', 'Nərimanov r.']",Yeni tikili,13 / 16,72 m²,2.0,yoxdur,,var,,
1286,3533767,390,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,500 m²,6.0,,,var,6 sot,
1287,5234213,2500,AZN,"['Nərimanov r.', 'Böyükşor q.']",Torpaq,,9 sot,,,,,,
1288,3818903,330140,AZN,"['Nəsimi bazarı', 'Koala parkı', 'Park Zorge', 'Dostluq kinoteatrı', 'Nəsimi r.']",Yeni tikili,14 / 16,97.6 m²,2.0,var,var,,,
1289,5236932,107000,AZN,"['Neftçilər m.', 'Nizami r.']",Köhnə tikili,4 / 5,45 m²,2.0,var,,var,,
1290,5097655,175000,AZN,"['Şərq bazarı', 'Təhsil Nazirliyi', 'Nərimanov r.']",Yeni tikili,5 / 16,53.5 m²,2.0,yoxdur,,var,,
1291,5234480,1300,AZN,"['Nəsimi bazarı', 'Koala parkı', 'Park Zorge', 'Dostluq kinoteatrı', 'Nəsimi r.']",Yeni tikili,3 / 18,91 m²,2.0,,,var,,
1292,5158609,850,AZN,"['Grand Hayat Residence', 'Yasamal r.']",Yeni tikili,4 / 16,55 m²,2.0,,,var,,
1293,5210178,136000,AZN,"['Sabunçu r.', 'Bakıxanov q.']",Köhnə tikili,3 / 5,60 m²,3.0,var,,var,,
1294,4823403,225000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,,150 m²,4.0,var,var,var,4 sot,
1295,5236909,169000,AZN,"['Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,17 / 17,90 m²,3.0,var,var,var,,
1296,5141085,5000,AZN,"['Sabunçu r.', 'Bilgəh q.']",Həyət evi/Bağ evi,,300 m²,5.0,,,var,10 sot,
1297,5192932,225000,AZN,['Yasamal r.'],Yeni tikili,17 / 19,105 m²,3.0,var,var,var,,
1298,5170242,228000,AZN,"['ASAN Xidmət №5', 'Nərimanov r.']",Yeni tikili,4 / 15,79.5 m²,2.0,var,var,var,,
1299,5209575,850,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,7 / 17,65 m²,2.0,,,var,,
1300,5236977,115000,AZN,"['Suraxanı r.', 'Qaraçuxur q.']",Köhnə tikili,3 / 9,60 m²,3.0,var,var,var,,
1301,5174553,205000,AZN,"['Abşeron r.', 'Masazır q.']",Həyət evi/Bağ evi,,220 m²,5.0,var,,var,5 sot,
1302,5213937,1350,AZN,"['Qış parkı', 'Milli Konservatoriya', 'Bakı Musiqi Akademiyası', 'Nizami kinoteatrı', '28 May m.', 'Sahil m.', 'Nizami m.', 'Nəsimi r.']",Yeni tikili,7 / 11,66 m²,2.0,,,var,,
1303,5173606,240000,AZN,"['Rəssamlıq Akademiyası', 'Nəriman Nərimanov parkı', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,5 / 8,74 m²,2.0,var,var,var,,
1304,5214469,800,AZN,"['Hüseyn Cavid parkı', 'Texniki Universiteti', 'Sovetski', 'Elmlər Akademiyası m.', 'Yasamal r.']",Yeni tikili,8 / 18,65 m²,2.0,,,var,,
1305,4931018,24000,AZN,['Xətai r.'],Obyekt,,1200 m²,,,,var,,
1306,5183293,2500,AZN,"['Nəriman Nərimanov m.', 'Nəriman Nərimanov parkı', 'Nərimanov r.']",Obyekt,,135 m²,,,,var,,
1307,5202871,340000,AZN,"['Bakı Dövlət Universiteti', 'Elmlər Akademiyası m.', 'Yasamal r.']",Köhnə tikili,4 / 5,117 m²,4.0,var,,var,,
1308,5051650,1200000,AZN,"['Beşmərtəbə', 'Nizami m.', 'Qış parkı', 'Nəsimi r.', 'Kubinka q.']",Obyekt,,440 m²,,var,,var,,
1309,5234854,1000,AZN,['Yasamal r.'],Yeni tikili,8 / 16,130 m²,3.0,,,var,,
1310,5109364,4000,AZN,"['Sabunçu r.', 'Pirşağı q.']",Torpaq,,5.5 sot,,yoxdur,,,,
1311,5080762,330000,AZN,"['Zoopark', 'Dostluq kinoteatrı', 'Nəsimi r.']",Yeni tikili,4 / 16,105 m²,3.0,yoxdur,,var,,
1312,5237546,750,AZN,['Xətai r.'],Yeni tikili,8 / 17,100 m²,3.0,,,var,,
1313,5178500,215000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,,150 m²,4.0,var,,var,3.8 sot,
1314,5226101,1500,AZN,"['ASAN Xidmət №3', 'Yasamal bazarı', 'Elmlər Akademiyası m.', 'Yasamal r.']",Obyekt,,100 m²,,,,var,,
1315,5184875,125000,AZN,"['Həzi Aslanov m.', 'Xətai r.', 'Həzi Aslanov q.']",Köhnə tikili,7 / 9,65 m²,3.0,var,var,var,,
1316,5236613,77900,AZN,[],Yeni tikili,14 / 18,53 m²,2.0,yoxdur,,var,,
1317,4259883,8000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,320 m²,5.0,,,var,8 sot,
1318,5218331,135000,AZN,"['Memar Əcəmi m.', 'Nəsimi r.', '4-cü mikrorayon q.']",Köhnə tikili,3 / 5,60 m²,2.0,var,,var,,
1319,5078556,260000,AZN,"['Rusiya səfirliyi', 'Park Zorge', 'Sevil Qazıyeva parkı', 'Zabitlər parkı', 'Yasamal r.']",Köhnə tikili,4 / 5,85 m²,3.0,var,,,,
1320,4268037,140000,AZN,['Yasamal r.'],Yeni tikili,5 / 12,82 m²,2.0,yoxdur,,yoxdur,,
1321,5235777,230000,AZN,"['Yasamal r.', 'Yasamal q.']",Yeni tikili,18 / 20,92 m²,2.0,var,,var,,
1322,5235107,270000,AZN,['Xətai r.'],Yeni tikili,16 / 19,126 m²,3.0,var,var,yoxdur,,
1323,5201724,175000,AZN,"['Dövlət Statistika Komitəsi', 'Mərkəzi Park', 'İncəsənət və Mədəniyyət Un.', 'Yasamal r.']",Yeni tikili,4 / 12,54 m²,2.0,yoxdur,,var,,
1324,5136074,225000,AZN,"['Ayna Sultanova heykəli', 'Binəqədi r.']",Köhnə tikili,8 / 9,90 m²,3.0,var,var,var,,
1325,5199682,193000,AZN,"['Nəriman Nərimanov parkı', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Köhnə tikili,1 / 5,72 m²,3.0,var,var,var,,
1326,5146857,850,AZN,"['Nizami m.', 'Beşmərtəbə', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,10 / 18,85 m²,2.0,,,var,,
1327,5084105,1200,AZN,"['Bakı Slavyan Universiteti', '28 May m.', 'Azərbaycan Dillər Universiteti', 'Azərbaycan Dövlət Neft və Sənaye Universiteti', 'Bakı Musiqi Akademiyası', 'Nəsimi r.']",Yeni tikili,6 / 18,80 m²,2.0,,,var,,
1328,5220906,86500,AZN,"['Qış parkı', 'Nizami kinoteatrı', 'Beşmərtəbə', 'Sahil m.', 'Nizami m.', 'Nəsimi r.']",Köhnə tikili,1 / 3,35 m²,2.0,var,,var,,
1329,5163874,138500,AZN,"['Əhmədli m.', 'Nizami r.']",Köhnə tikili,9 / 9,60 m²,2.0,var,var,var,,
1330,5203550,4000,AZN,"['Nərimanov heykəli', 'Sovetski', 'Texniki Universiteti', 'Hüseyn Cavid parkı', 'Space TV', 'Elmlər Akademiyası m.', 'Yasamal q.', 'Yasamal r.']",Obyekt,,170 m²,,,,yoxdur,,
1331,5234471,165000,AZN,"['Şəhidlər xiyabanı', 'Dağüstü parkı', 'Şəlalə parkı', 'İçəri Şəhər m.', 'Yasamal r.']",Köhnə tikili,2 / 5,50 m²,2.0,var,,var,,
1332,5156971,350000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,8 / 13,165 m²,4.0,var,var,var,,
1333,5015185,265000,AZN,"['Nəriman Nərimanov m.', 'Bakmil m.', 'Nərimanov r.']",Yeni tikili,8 / 19,87.4 m²,3.0,var,var,var,,
1334,5151805,230000,AZN,"['Şərq bazarı', 'Nərimanov r.']",Yeni tikili,14 / 16,70 m²,2.0,yoxdur,,var,,
1335,5234743,230000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,2 / 16,90 m²,3.0,var,var,var,,
1336,5149612,800,AZN,"['Beşmərtəbə', 'Mərkəzi Univermaq', 'Nizami m.', 'İçəri Şəhər m.', 'Səbail r.']",Köhnə tikili,4 / 5,80 m²,2.0,,,var,,
1337,5237882,324000,AZN,"['Azərbaycan turizm institutu', 'Gənclik m.', 'Nərimanov r.']",Yeni tikili,5 / 17,120 m²,3.0,var,var,yoxdur,,
1338,5207784,414000,AZN,"['Tibb Universiteti', 'Nəsimi r.']",Yeni tikili,7 / 14,130.5 m²,3.0,yoxdur,,yoxdur,,
1339,5228278,4000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,200 m²,4.0,,,var,6 sot,
1340,5225988,600,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,2 / 19,50 m²,2.0,,,var,,
1341,4491669,770000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,600 m²,6.0,var,,var,8 sot,
1342,4942161,258000,AZN,"['Qara Qarayev m.', 'Koroğlu m.', 'Nizami r.']",Yeni tikili,2 / 16,102 m²,3.0,var,var,var,,
1343,5237083,782000,AZN,"['Qış parkı', 'Sirk', 'Nizami m.', '28 May m.', 'Nəsimi r.']",Yeni tikili,3 / 16,295 m²,5.0,var,,yoxdur,,
1344,5218243,178000,AZN,"['20 Yanvar m.', 'Memar Əcəmi m.', 'Nəsimi r.']",Yeni tikili,5 / 18,64 m²,2.0,var,var,var,,
1345,5237741,182000,AZN,"['Xalqlar Dostluğu m.', 'Nizami r.', '8-ci kilometr q.']",Köhnə tikili,6 / 9,90 m²,4.0,var,,var,,
1346,5228866,850,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,5 / 14,70 m²,2.0,,,var,,
1347,5236049,670,AZN,"['Dərnəgül m.', 'Binəqədi r.']",Yeni tikili,15 / 16,70 m²,2.0,,,var,,
1348,5015129,2800,AZN,"['ASAN Xidmət №2', 'Şah İsmayıl Xətai m.', 'Xətai r.']",Ofis,,120 m²,4.0,,,var,,Biznes mərkəzi
1349,5237105,61900,AZN,"['Abşeron r.', 'Masazır q.']",Yeni tikili,6 / 10,36 m²,2.0,var,,var,,
1350,5236338,300000,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.', '8-ci mikrorayon q.']",Köhnə tikili,8 / 9,125 m²,5.0,var,,var,,
1351,5076658,75000,AZN,"['Sabunçu r.', 'Savalan q.']",Həyət evi/Bağ evi,,80 m²,3.0,var,var,var,1.5 sot,
1352,2883314,15000,AZN,"['Xəzər r.', 'Buzovna q.']",Həyət evi/Bağ evi,,36 m²,10.0,,,var,1000 sot,
1353,5235240,335000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,,250 m²,5.0,var,,var,3 sot,
1354,5231397,600,AZN,"['Qara Qarayev m.', 'Nizami r.']",Yeni tikili,6 / 17,50 m²,2.0,,,var,,
1355,5236776,3000,AZN,"['Sabunçu r.', 'Pirşağı q.']",Həyət evi/Bağ evi,,300 m²,5.0,,,var,24 sot,
1356,5162964,245000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,,150 m²,4.0,var,,var,4 sot,
1357,5223078,175000,AZN,"['Şərq bazarı', '28 May m.', 'Nərimanov r.']",Yeni tikili,9 / 11,45 m²,2.0,yoxdur,,var,,
1358,5231410,300,AZN,"['Sabunçu r.', 'Yeni Ramana q.']",Obyekt,,20 m²,,,,var,,
1359,5214466,450000,AZN,"['Azərbaycan Dillər Universiteti', 'Sirk', 'Zabitlər parkı', 'Bakı Slavyan Universiteti', '28 May m.', 'Nəsimi r.']",Yeni tikili,3 / 16,165 m²,4.0,var,,var,,
1360,4932261,88000,AZN,"['Suraxanı r.', 'Hövsan q.']",Həyət evi/Bağ evi,,100 m²,3.0,var,var,var,2 sot,
1361,5199305,183000,AZN,"['Sabunçu r.', 'Bakıxanov q.']",Yeni tikili,8 / 12,94 m²,2.0,var,var,var,,
1362,5236765,73000,AZN,"['Binə atçılıq mərkəzi', 'Xəzər r.', 'Binə q.']",Həyət evi/Bağ evi,,100 m²,4.0,yoxdur,,var,1.7 sot,
1363,5236194,147000,AZN,"['Ukrayna dairəsi', 'Əhmədli m.', 'Həzi Aslanov m.', 'Xətai r.', 'Əhmədli q.']",Köhnə tikili,7 / 9,75 m²,3.0,yoxdur,,yoxdur,,
1364,5077002,310000,AZN,"['Şərq bazarı', '28 May m.', 'Nərimanov r.']",Yeni tikili,17 / 17,101 m²,4.0,var,var,var,,
1365,5236655,430000,AZN,"['ASAN Xidmət №2', 'Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,10 / 18,125 m²,3.0,var,,var,,
1366,5236633,1000,AZN,"['Zabitlər parkı', 'Sevil Qazıyeva parkı', 'M.Hüseynzadə parkı', 'Nizami m.', 'Nəsimi r.']",Yeni tikili,8 / 14,105 m²,2.0,,,var,,
1367,5235938,850,AZN,"['Səməd Vurğun parkı', '28 May m.', 'Nəsimi r.']",Köhnə tikili,5 / 6,60 m²,2.0,,,var,,
1368,5192464,155000,AZN,"['Binəqədi r.', '7-ci mikrorayon q.']",Köhnə tikili,5 / 5,80 m²,3.0,var,,var,,
1369,4760180,420000,AZN,"['Şərq bazarı', 'Nərimanov r.']",Yeni tikili,5 / 16,124 m²,3.0,var,,var,,
1370,5234101,135000,AZN,"['Suraxanı r.', 'Yeni Günəşli q.']",Köhnə tikili,8 / 9,70 m²,3.0,var,,var,,
1371,5084923,530000,AZN,"['Rusiya səfirliyi', 'Sevil Qazıyeva parkı', 'Park Zorge', 'Nəsimi r.']",Yeni tikili,2 / 16,193 m²,4.0,var,,yoxdur,,
1372,5151492,345000,AZN,"['ASAN Xidmət №1', 'Neftçi bazası', '8 Noyabr m.', 'Nəsimi r.']",Yeni tikili,9 / 11,140 m²,3.0,var,,var,,
1373,5226816,1189000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Obyekt,,661 m²,,yoxdur,,yoxdur,,
1374,5226869,350000,AZN,"['Neftçi bazası', 'ASAN Xidmət №1', 'DİM', 'Nərimanov r.']",Köhnə tikili,2 / 10,250 m²,4.0,var,var,var,,
1375,5234975,350000,AZN,"['Mərkəzi Park', 'Dövlət Statistika Komitəsi', 'Nizami m.', 'Yasamal r.']",Yeni tikili,4 / 17,157 m²,3.0,var,,var,,
1376,5229655,230000,AZN,"['Beşmərtəbə', 'Mərkəzi Univermaq', 'Nizami m.', 'İçəri Şəhər m.', 'Yasamal r.']",Köhnə tikili,2 / 7,60 m²,2.0,var,,var,,
1377,5147332,270000,AZN,"['İnşaatçılar m.', 'Yasamal r.']",Yeni tikili,3 / 18,80 m²,3.0,var,,var,,
1378,3899858,75,AZN,"['Mərkəzi Univermaq', 'Fəvvarələr meydanı', 'M.Ə.Sabir parkı', 'Azərbaycan kinoteatrı', 'İqtisad Universiteti', 'İçəri Şəhər m.', 'Sahil m.', 'Nizami m.', 'Səbail r.']",Köhnə tikili,3 / 3,83 m²,3.0,,,var,,
1379,5237721,310000,AZN,"['Nəsimi bazarı', 'Koala parkı', 'Dostluq kinoteatrı', 'Park Zorge', 'Nərimanov r.']",Yeni tikili,9 / 17,118 m²,3.0,var,,var,,
1380,5015213,179000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yasamal q.']",Köhnə tikili,3 / 5,77 m²,3.0,var,,var,,
1381,5192579,4000,AZN,"['Sabunçu r.', 'Nardaran q.']",Həyət evi/Bağ evi,,300 m²,5.0,,,var,30 sot,
1382,5072341,515000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,300 m²,5.0,var,,var,8 sot,
1383,5077989,327000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Həyət evi/Bağ evi,,145 m²,4.0,var,var,,6 sot,
1384,4813012,320000,AZN,['Səbail r.'],Yeni tikili,12 / 18,142 m²,3.0,var,,var,,
1385,5205068,175000,AZN,"['Dövlət Statistika Komitəsi', 'İzmir parkı', 'M.Hüseynzadə parkı', 'Mərkəzi Park', 'Nizami m.', 'Yasamal r.']",Köhnə tikili,2 / 7,56 m²,2.0,var,,var,,
1386,4918246,175000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,135 m²,4.0,var,var,var,3 sot,
1387,5237897,650,AZN,"['ASAN Xidmət №3', 'Yasamal bazarı', 'Yasamal r.']",Yeni tikili,8 / 9,55 m²,2.0,,,var,,
1388,4823552,150,AZN,"['Xəzər r.', 'Buzovna q.']",Həyət evi/Bağ evi,,360 m²,5.0,,,var,5 sot,
1389,5236922,650,AZN,['Yasamal r.'],Yeni tikili,8 / 9,55 m²,2.0,,,var,,
1390,5234993,110000,AZN,"['Sabunçu r.', 'Albalılıq q.']",Həyət evi/Bağ evi,,178.3 m²,4.0,var,,yoxdur,7 sot,
1391,5237996,140000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,5 / 12,62 m²,2.0,var,var,var,,
1392,5153674,650000,AZN,"['Dostluq kinoteatrı', 'Koala parkı', 'Nəsimi r.']",Yeni tikili,17 / 18,258 m²,4.0,var,var,var,,
1393,3832114,500000,AZN,"['Səbail r.', 'Şıxov q.']",Həyət evi/Bağ evi,,540 m²,11.0,var,,yoxdur,4 sot,
1394,5237046,65000,AZN,"['Abşeron r.', 'Novxanı q.']",Torpaq,,7 sot,,var,,,,
1395,5234733,700,AZN,"['20 Yanvar m.', 'Yasamal r.']",Yeni tikili,14 / 20,50 m²,2.0,,,var,,
1396,4779472,150,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,200 m²,4.0,,,var,6 sot,
1397,5153669,309000,AZN,"['Grand Hayat Residence', 'Heydər Əliyev adına İdman Kompleksi', '8 Noyabr m.', 'Nəsimi r.']",Yeni tikili,27 / 27,105 m²,2.0,var,var,var,,
1398,5172506,198000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,,12 sot,,var,,,,
1399,5096413,311209,AZN,"['Sea Breeze', 'Sabunçu r.', 'Nardaran q.']",Yeni tikili,8 / 11,74.7 m²,1.0,yoxdur,,var,,
1400,5033900,295000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,11 / 16,82 m²,3.0,yoxdur,,var,,
1401,5235467,170000,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,2 / 19,75 m²,2.0,var,var,var,,
1402,5030863,229900,AZN,"['Koala parkı', 'Nəsimi bazarı', 'Dostluq kinoteatrı', 'Park Zorge', 'Nəsimi r.']",Yeni tikili,12 / 16,60.5 m²,2.0,var,var,var,,
1403,5237745,56000,AZN,"['Abşeron r.', 'Ceyranbatan q.']",Həyət evi/Bağ evi,,80 m²,4.0,yoxdur,,var,1.8 sot,
1404,5127769,145000,AZN,"['Azadlıq Prospekti m.', 'Dərnəgül m.', 'Binəqədi r.', '7-ci mikrorayon q.']",Yeni tikili,14 / 16,55 m²,2.0,var,var,var,,
1405,5236834,26000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Torpaq,,20 sot,,var,var,,,
1406,5216470,1300,AZN,"['Tibb Universiteti', 'Nəsimi r.']",Yeni tikili,9 / 15,140 m²,3.0,,,var,,
1407,5202510,117000,AZN,"['Xəzər r.', 'Şüvəlan q.']",Torpaq,,6 sot,,var,var,,,
1408,5234595,240000,AZN,"['Beşmərtəbə', 'Nizami m.', 'Yasamal r.']",Yeni tikili,14 / 18,60 m²,2.0,var,,var,,
1409,4996773,365000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,200 m²,4.0,var,,var,5.5 sot,
1410,5237418,270000,AZN,"['Əhmədli m.', 'Xətai r.', 'Əhmədli q.']",Yeni tikili,10 / 15,150 m²,3.0,yoxdur,,var,,
1411,5167194,5500,AZN,"['Abşeron r.', 'Novxanı q.']",Həyət evi/Bağ evi,,350 m²,6.0,,,var,10 sot,
1412,4900998,155000,AZN,"['Bakı Slavyan Universiteti', 'Azərbaycan Dillər Universiteti', 'Dostluq kinoteatrı', '28 May m.', 'Nəsimi r.']",Yeni tikili,12 / 16,45 m²,2.0,yoxdur,,var,,
1413,5234179,40000,AZN,"['Abşeron r.', 'Mehdiabad q.']",Torpaq,,5 sot,,var,,,,
1414,5236045,112000,AZN,"['Memar Əcəmi m.', 'Nəsimi r.', '4-cü mikrorayon q.']",Köhnə tikili,5 / 5,50 m²,2.0,var,,var,,
1415,4952530,369000,AZN,"['Xəzər r.', 'Mərdəkan q.']",Həyət evi/Bağ evi,,220 m²,5.0,var,,var,6 sot,
1416,5235668,445000,AZN,"['Tibb Universiteti', 'ASAN Xidmət №1', 'Nərimanov r.']",Yeni tikili,10 / 17,125 m²,3.0,var,,var,,
1417,5236924,341000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,9 / 16,122 m²,3.0,var,var,yoxdur,,
1418,5236917,157000,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.', '8-ci mikrorayon q.']",Yeni tikili,4 / 17,50 m²,2.0,var,,var,,
1419,5081549,200000,AZN,"['Prezident parkı', 'Dövlət İdarəçilik Akademiyası', 'Axundov bağı', 'Filarmoniya bağı', 'Nərimanov heykəli', 'Şəlalə parkı', 'İçəri Şəhər m.', 'İqtisad Universiteti', 'Sovetski', 'Yasamal r.']",Köhnə tikili,3 / 3,44 m²,2.0,var,,var,,
1420,5230684,1600,AZN,"['ASAN Xidmət №2', 'Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,9 / 27,130 m²,3.0,,,var,,
1421,4136359,5500,AZN,"['Abşeron r.', 'Novxanı q.']",Həyət evi/Bağ evi,,260 m²,5.0,,,var,15 sot,
1422,3941924,5000,AZN,"['Sabunçu r.', 'Nardaran q.']",Həyət evi/Bağ evi,,400 m²,6.0,,,var,12 sot,
1423,5237269,325000,AZN,"['İnşaatçılar m.', 'Yasamal r.']",Yeni tikili,6 / 19,99.5 m²,3.0,var,var,var,,
1424,5235205,155000,AZN,"['Səbail r.', 'Badamdar q.']",Həyət evi/Bağ evi,,140 m²,5.0,yoxdur,,var,1 sot,
1425,5237878,1800000,AZN,"['ASAN Xidmət №2', 'Şah İsmayıl Xətai m.', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,7 / 25,500 m²,5.0,var,var,var,,
1426,5030082,1000000,AZN,"['Gənclik m.', 'Respublika stadionu', 'Nərimanov r.']",Həyət evi/Bağ evi,,600 m²,8.0,var,,var,3 sot,
1427,5201282,94000,AZN,[],Yeni tikili,1 / 9,59 m²,2.0,var,var,var,,
1428,5237631,430,AZN,"['Xətai r.', 'Əhmədli q.']",Köhnə tikili,1 / 2,60 m²,2.0,,,var,,
1429,5191591,800,AZN,"['ASAN Xidmət №1', 'Neftçi bazası', '8 Noyabr m.', 'Nəsimi r.']",Yeni tikili,5 / 18,108 m²,2.0,,,var,,
1430,5237788,87500,AZN,[],Yeni tikili,11 / 16,51 m²,2.0,var,,var,,
1431,4777547,290000,AZN,"['Nəriman Nərimanov parkı', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,14 / 18,97 m²,3.0,yoxdur,,var,,
1432,4907665,630000,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.']",Yeni tikili,13 / 16,155.3 m²,3.0,var,,var,,
1433,5071380,85000,AZN,"['Heydər Əliyev adına İdman Kompleksi', 'Yasamal r.']",Obyekt,,25 m²,,var,,var,,
1434,5102067,250000,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,2 / 17,100 m²,3.0,var,,var,,
1435,4971712,540000,AZN,"['Səbail r.', 'Badamdar q.']",Həyət evi/Bağ evi,,500 m²,8.0,var,,yoxdur,6 sot,
1436,5235032,700,AZN,"['Nəriman Nərimanov m.', 'Bakmil m.', 'Nərimanov r.']",Yeni tikili,5 / 17,70 m²,2.0,,,var,,
1437,5173118,150000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,19 / 19,110 m²,3.0,var,,var,,
1438,5155017,120000,AZN,[],Həyət evi/Bağ evi,,270 m²,8.0,var,,var,5 sot,
1439,5223591,227000,AZN,"['ASAN Xidmət №5', 'Koroğlu m.', 'Nizami r.']",Yeni tikili,4 / 17,80 m²,2.0,var,var,var,,
1440,5188676,185000,AZN,[],Torpaq,,46 sot,,var,var,,,
1441,5234115,798900,AZN,"['Ağ şəhər', 'ASAN Xidmət №2', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,3 / 6,127 m²,4.0,yoxdur,,var,,
1442,3631623,90,AZN,"['Nəriman Nərimanov parkı', 'Rəssamlıq Akademiyası', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,7 / 16,148 m²,3.0,,,var,,
1443,5236400,220000,AZN,[],Torpaq,,14 sot,,var,,,,
1444,5237948,355000,AZN,"['Nəriman Nərimanov parkı', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,13 / 17,90 m²,2.0,yoxdur,,var,,
1445,5153498,6000,AZN,"['Sabunçu r.', 'Bilgəh q.']",Həyət evi/Bağ evi,,400 m²,6.0,,,var,20 sot,
1446,4689759,100,AZN,"['Sabunçu r.', 'Bilgəh q.']",Həyət evi/Bağ evi,,250 m²,3.0,,,var,12 sot,
1447,5011524,159500,AZN,"['Xətai r.', 'Əhmədli q.']",Yeni tikili,8 / 14,80 m²,2.0,yoxdur,,var,,
1448,5156826,170000,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.']",Köhnə tikili,4 / 5,51 m²,2.0,var,,var,,
1449,5094560,207000,AZN,"['Xalqlar Dostluğu m.', 'Xətai r.']",Yeni tikili,9 / 16,119 m²,3.0,var,,var,,
