Unnamed: 0,Item_id,Amount,Currency,Location,Category,Area,Number_of_rooms,Frontage,Mortgage,Condition,Land_area,Current_floor,Total_floors
1714,4843218,216500,AZN,"['Elmlər Akademiyası m.', 'Bakı Dövlət Universiteti', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,93 m²,2.0,1,1,0,0,4.0,18.0
1717,5161914,247000,AZN,"['Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,130 m²,3.0,0,0,0,0,10.0,16.0
1718,5110211,63500,AZN,"['Abşeron r.', 'Masazır q.']",Yeni tikili,50 m²,2.0,0,0,1,0,3.0,5.0
1721,4543769,6000,AZN,"['Sea Breeze', 'Sabunçu r.', 'Nardaran q.']",Yeni tikili,84 m²,2.0,0,0,1,0,4.0,4.0
1723,5121532,448000,AZN,"['Memar Əcəmi m.', 'Nəsimi r.', '4-cü mikrorayon q.']",Yeni tikili,188 m²,4.0,1,0,1,0,13.0,13.0
1724,5193524,800,AZN,"['Ukrayna dairəsi', 'Əhmədli m.', 'Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,70 m²,3.0,0,0,1,0,6.0,20.0
1725,5165731,52000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,31 m²,1.0,0,0,1,0,15.0,15.0
1726,5192710,520,AZN,"['Əhmədli m.', 'Xətai r.', 'Əhmədli q.']",Yeni tikili,50 m²,2.0,0,0,1,0,3.0,18.0
1729,5137537,317000,AZN,"['Memar Əcəmi m.', '8 Noyabr m.', 'Binəqədi r.', 'Xutor q.']",Yeni tikili,200 m²,4.0,1,1,1,0,4.0,12.0
1731,4916297,327999,AZN,"['Qara Qarayev m.', 'Nizami r.']",Yeni tikili,145 m²,3.0,1,0,1,0,13.0,17.0
1732,5191576,450000,AZN,"['Zoopark', 'Nəsimi bazarı', 'Koala parkı', 'Nəsimi r.']",Yeni tikili,175 m²,4.0,1,1,1,0,13.0,15.0
1733,5160257,125000,AZN,"['İnşaatçılar m.', '20 Yanvar m.', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,75 m²,2.0,0,0,0,0,1.0,22.0
1735,4998704,875000,AZN,"['Rusiya səfirliyi', 'Zabitlər parkı', 'Nizami m.', 'Nəsimi r.']",Yeni tikili,175 m²,4.0,1,1,0,0,8.0,10.0
1736,5175113,500,AZN,"['Memar Əcəmi m.', 'Binəqədi r.', '9-cu mikrorayon q.']",Yeni tikili,60 m²,2.0,0,0,1,0,16.0,19.0
1740,5193265,59500,AZN,[],Yeni tikili,36 m²,1.0,1,1,1,0,10.0,11.0
1742,5102059,277000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,114 m²,3.0,1,1,1,0,5.0,16.0
1744,5116797,239000,AZN,"['Nəriman Nərimanov m.', 'Nəriman Nərimanov parkı', 'Nərimanov r.']",Yeni tikili,75 m²,3.0,0,0,1,0,3.0,16.0
1746,4582982,510000,AZN,"['ASAN Xidmət №1', 'Nəsimi bazarı', 'Nəsimi r.']",Yeni tikili,185 m²,3.0,1,0,1,0,12.0,16.0
1748,4387775,2300,AZN,"['8 Noyabr m.', 'Nəsimi r.']",Yeni tikili,150 m²,3.0,0,0,1,0,24.0,27.0
1749,5119542,305000,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.', '8-ci mikrorayon q.']",Yeni tikili,124.5 m²,4.0,1,0,1,0,8.0,16.0
1754,5143332,238000,AZN,"['Nəriman Nərimanov m.', 'Bakmil m.', 'Nərimanov r.']",Yeni tikili,90 m²,2.0,1,1,1,0,12.0,20.0
1757,5169641,208000,AZN,"['Həzi Aslanov m.', 'Xətai r.', 'Həzi Aslanov q.']",Yeni tikili,127 m²,3.0,1,1,1,0,18.0,20.0
1758,4889130,170000,AZN,"['Ukrayna dairəsi', 'Əhmədli m.', 'Xətai r.']",Yeni tikili,82 m²,2.0,1,0,1,0,8.0,16.0
1759,4830322,176000,AZN,"['Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,123 m²,3.0,1,1,1,0,17.0,18.0
1760,5108022,1000,AZN,"['Beşmərtəbə', 'Nizami m.', 'Yasamal r.']",Yeni tikili,126 m²,3.0,0,0,1,0,9.0,18.0
1764,4146550,246295,AZN,"['Space TV', 'Nərimanov heykəli', 'Texniki Universiteti', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,70.4 m²,1.0,0,0,0,0,5.0,16.0
1766,5167454,650000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,189 m²,4.0,1,1,1,0,11.0,16.0
1767,4963141,310000,AZN,"['20 Yanvar m.', 'İnşaatçılar m.', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,125 m²,3.0,1,1,1,0,14.0,17.0
1771,3930450,927600,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,231.9 m²,4.0,1,0,0,0,11.0,13.0
1772,5193533,224500,AZN,"['Bakı Asiya Universiteti', 'Grand Hayat Residence', '8 Noyabr m.', '20 Yanvar m.', 'Nəsimi r.']",Yeni tikili,100 m²,2.0,1,1,1,0,2.0,17.0
1773,5120682,950,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.', '8-ci mikrorayon q.']",Yeni tikili,110 m²,3.0,0,0,1,0,12.0,20.0
1774,5182327,272000,AZN,"['Tibb Universiteti', 'ASAN Xidmət №1', 'Nəsimi r.']",Yeni tikili,113 m²,3.0,0,0,0,0,4.0,18.0
1776,5126076,550000,AZN,"['Qış parkı', 'Beşmərtəbə', 'Nəsimi r.', 'Nizami m.']",Yeni tikili,148 m²,3.0,1,1,1,0,13.0,21.0
1777,5156304,390000,AZN,"['Azərbaycan turizm institutu', 'Gənclik m.', 'Nərimanov r.']",Yeni tikili,135 m²,3.0,1,0,1,0,3.0,17.0
1779,5191257,415000,AZN,"['Bakı Slavyan Universiteti', 'Azərbaycan Dillər Universiteti', '28 May m.', 'Nəsimi r.']",Yeni tikili,160 m²,4.0,0,0,0,0,14.0,17.0
1781,5192834,800,AZN,"['DİM', 'Gənclik m.', 'Nərimanov r.']",Yeni tikili,100 m²,2.0,0,0,1,0,9.0,16.0
1782,5106964,99500,AZN,"['Abşeron r.', 'Masazır q.']",Yeni tikili,70 m²,2.0,1,0,1,0,7.0,7.0
1783,5138437,56000,AZN,"['Abşeron r.', 'Masazır q.']",Yeni tikili,53.3 m²,1.0,0,0,0,0,2.0,6.0
1785,5192962,145000,AZN,"['Binəqədi r.', '9-cu mikrorayon q.']",Yeni tikili,62 m²,2.0,1,0,1,0,10.0,19.0
1786,5188891,987000,AZN,"['Park Zorge', 'Dostluq kinoteatrı', 'Koala parkı', 'Rusiya səfirliyi', 'Nəsimi r.']",Yeni tikili,238 m²,5.0,1,0,1,0,14.0,16.0
1787,4642504,370000,AZN,"['Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",Yeni tikili,135.5 m²,4.0,1,1,1,0,7.0,18.0
1790,5176732,160000,AZN,"['Montin bazarı', 'Rəssamlıq Akademiyası', 'Nərimanov r.']",Yeni tikili,38 m²,1.0,1,0,1,0,10.0,17.0
1794,5193375,424444,AZN,"['Azərbaycan turizm institutu', 'Nəriman Nərimanov m.', 'Gənclik m.', 'Nərimanov r.']",Yeni tikili,125 m²,3.0,1,1,1,0,6.0,14.0
1795,5159931,61000,AZN,"['Abşeron r.', 'Masazır q.']",Yeni tikili,42 m²,1.0,1,1,1,0,3.0,4.0
1796,5168900,420000,AZN,"['Grand Hayat Residence', '20 Yanvar m.', '8 Noyabr m.', 'Yasamal r.']",Yeni tikili,178 m²,4.0,1,1,1,0,18.0,27.0
1798,5193563,12000,AZN,"['Sea Breeze', 'Sabunçu r.', 'Nardaran q.']",Yeni tikili,110 m²,2.0,0,0,1,0,2.0,4.0
1801,4891167,212000,AZN,"['Memar Əcəmi m.', 'Binəqədi r.', 'Xutor q.']",Yeni tikili,94.3 m²,2.0,1,0,1,0,16.0,17.0
1802,5153332,200000,AZN,"['Ağ şəhər', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,111 m²,3.0,0,1,0,0,7.0,7.0
1804,5116476,420000,AZN,"['Elmlər Akademiyası m.', 'Hüseyn Cavid parkı', 'Yasamal r.']",Yeni tikili,170 m²,3.0,1,0,1,0,13.0,16.0
1806,5193096,350,AZN,[],Yeni tikili,45 m²,2.0,0,0,1,0,8.0,16.0
1807,5164881,410000,AZN,"['Bakı Slavyan Universiteti', 'Azərbaycan Dillər Universiteti', 'Sirk', '28 May m.', 'Nəsimi r.']",Yeni tikili,196 m²,4.0,1,1,1,0,5.0,16.0
1808,5169655,1020000,AZN,"['Nizami kinoteatrı', 'Sahil m.', 'Xaqani bağı', 'Sahil bağı', 'Milli Konservatoriya', 'Qış parkı', 'Bakı Musiqi Akademiyası', '28 May m.', 'Səbail r.']",Yeni tikili,168 m²,3.0,1,0,1,0,12.0,17.0
1811,5193504,118000,AZN,"['Qaradağ r.', 'Lökbatan q.']",Yeni tikili,65 m²,2.0,1,1,1,0,12.0,16.0
1813,5168615,132900,AZN,['Abşeron r.'],Yeni tikili,90 m²,3.0,1,1,1,0,8.0,16.0
1814,5116467,382500,AZN,"['İncəsənət və Mədəniyyət Un.', 'Elmlər Akademiyası m.', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,153 m²,3.0,0,0,0,0,9.0,17.0
1815,5193610,314000,AZN,"['20 Yanvar m.', '8 Noyabr m.', 'Nəsimi r.']",Yeni tikili,136 m²,3.0,1,0,1,0,17.0,19.0
1816,5135132,182000,AZN,"['Suraxanı r.', 'Massiv D q.']",Yeni tikili,105 m²,3.0,1,1,1,0,9.0,16.0
1818,4430830,137532,AZN,"['20 Yanvar m.', 'Yasamal r.']",Yeni tikili,47.1 m²,2.0,0,1,1,0,20.0,20.0
1823,4648483,270000,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,165 m²,4.0,0,0,0,0,17.0,17.0
1828,5012360,105000,AZN,"['Qara Qarayev m.', 'Neftçilər m.', 'Nizami r.', '8-ci kilometr q.']",Yeni tikili,42 m²,1.0,0,0,0,0,10.0,17.0
1830,5083088,116500,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,45 m²,2.0,1,0,1,0,1.0,5.0
1831,5124037,335000,AZN,['Xətai r.'],Yeni tikili,155 m²,4.0,1,1,1,0,12.0,19.0
1834,5193499,128000,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,56 m²,2.0,0,0,1,0,11.0,16.0
1836,5193730,225000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,124 m²,3.0,1,0,1,0,4.0,15.0
1837,5194305,135000,AZN,"['Suraxanı r.', 'Yeni Günəşli q.']",Yeni tikili,60 m²,2.0,1,0,1,0,12.0,16.0
1839,5184164,218000,AZN,"['8 Noyabr m.', 'Nəsimi r.']",Yeni tikili,92 m²,2.0,1,0,0,0,16.0,17.0
1841,5164565,719000,AZN,"['İzmir parkı', 'Heydər Əliyev adına İdman Kompleksi', 'Yasamal r.']",Yeni tikili,240 m²,4.0,0,0,0,0,9.0,17.0
1844,5174018,265000,AZN,"['Azadlıq Prospekti m.', 'Dərnəgül m.', 'Binəqədi r.']",Yeni tikili,129.4 m²,3.0,1,0,0,0,4.0,16.0
1846,5095859,268000,AZN,"['Neftçilər m.', 'Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",Yeni tikili,107 m²,3.0,1,1,1,0,17.0,17.0
1847,5168145,360000,AZN,"['Şah İsmayıl Xətai m.', 'Cavanşir körpüsü', 'Xətai r.']",Yeni tikili,138 m²,3.0,1,1,1,0,20.0,20.0
1853,5100504,169000,AZN,"['8 Noyabr m.', 'Nəsimi r.']",Yeni tikili,65 m²,2.0,1,1,1,0,12.0,16.0
1855,5106054,255000,AZN,"['Ayna Sultanova heykəli', 'Nərimanov r.']",Yeni tikili,140 m²,4.0,1,1,0,0,14.0,16.0
1856,5152911,225000,AZN,"['Qara Qarayev m.', 'Nizami r.']",Yeni tikili,83 m²,3.0,1,1,1,0,13.0,17.0
1858,5154332,330000,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,105 m²,3.0,1,0,1,0,9.0,17.0
1859,5189626,119000,AZN,"['İnşaatçılar m.', '20 Yanvar m.', 'Yasamal r.']",Yeni tikili,47 m²,2.0,1,1,0,0,5.0,19.0
1862,5193938,239000,AZN,"['Gənclik m.', 'Respublika stadionu', 'Nərimanov r.']",Yeni tikili,110 m²,4.0,1,1,1,0,3.0,9.0
1863,5101256,128000,AZN,"['Suraxanı r.', 'Massiv V q.']",Yeni tikili,62 m²,2.0,1,1,1,0,5.0,16.0
1869,5172894,240000,AZN,"['Azadlıq Prospekti m.', 'Dərnəgül m.', 'Binəqədi r.']",Yeni tikili,85 m²,3.0,1,0,1,0,5.0,17.0
1870,5124108,399000,AZN,"['DİM', 'Gənclik m.', 'Nərimanov r.']",Yeni tikili,171 m²,4.0,1,0,1,0,6.0,18.0
1872,4952814,650,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,65 m²,2.0,0,0,1,0,19.0,20.0
1874,5194398,190000,AZN,"['20 Yanvar m.', 'Yasamal r.']",Yeni tikili,78 m²,2.0,1,1,1,0,13.0,17.0
1876,4452661,619675,AZN,"['Sabunçu r.', 'Nardaran q.']",Yeni tikili,127.9 m²,3.0,0,1,1,0,7.0,7.0
1877,5102073,87000,AZN,"['Əhmədli m.', 'Xətai r.']",Yeni tikili,36 m²,2.0,0,0,1,0,11.0,17.0
1880,5170291,2332,AZN,"['Port Baku', 'Cavanşir körpüsü', 'Crescent Bay', 'Xətai r.']",Yeni tikili,83 m²,2.0,0,0,1,0,2.0,28.0
1881,4998272,493000,AZN,"['Ağ şəhər', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,141 m²,3.0,0,0,0,0,7.0,8.0
1883,5061617,157000,AZN,"['Koroğlu m.', 'Nərimanov r.']",Yeni tikili,58.6 m²,2.0,0,0,0,0,10.0,17.0
1885,5188515,77000,AZN,[],Yeni tikili,44 m²,2.0,1,0,1,0,8.0,16.0
1887,5104552,199000,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,47.9 m²,2.0,0,0,1,0,3.0,17.0
1888,5192921,950,AZN,"['Dərnəgül m.', 'Nərimanov r.']",Yeni tikili,80 m²,2.0,0,0,1,0,9.0,16.0
1889,4810586,1360000,AZN,"['Port Baku', 'Crescent Bay', 'Cavanşir körpüsü', 'Nəsimi r.']",Yeni tikili,180 m²,3.0,1,0,1,0,10.0,32.0
1891,5081395,128000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,51 m²,2.0,1,0,1,0,15.0,17.0
1892,5131975,187000,AZN,"['Grand Hayat Residence', 'Yasamal r.']",Yeni tikili,53 m²,2.0,1,1,1,0,4.0,15.0
1893,5178412,209000,AZN,"['Həzi Aslanov m.', 'Əhmədli m.', 'Xətai r.']",Yeni tikili,107 m²,3.0,1,0,1,0,15.0,17.0
1896,5172157,96000,AZN,[],Yeni tikili,62 m²,2.0,1,0,1,0,5.0,16.0
1899,5099400,309000,AZN,"['DİM', 'Gənclik m.', 'Nərimanov r.']",Yeni tikili,116 m²,3.0,1,1,1,0,8.0,9.0
1901,4814372,185000,AZN,"['Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",Yeni tikili,70 m²,2.0,1,1,1,0,16.0,19.0
1902,3855151,497178,AZN,"['Space TV', 'Nərimanov heykəli', 'Texniki Universiteti', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,150.7 m²,3.0,0,0,0,0,5.0,16.0
1904,5164314,239100,AZN,"['İnşaatçılar m.', 'Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,123 m²,3.0,1,0,1,0,8.0,16.0
1905,4860919,270000,AZN,"['Sabunçu r.', 'Nardaran q.']",Yeni tikili,75 m²,2.0,0,0,0,0,4.0,6.0
1910,4940068,100,AZN,"['ASAN Xidmət №2', 'Şah İsmayıl Xətai m.', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,155 m²,3.0,0,0,1,0,12.0,22.0
1911,5192268,830,AZN,"['Elmlər Akademiyası m.', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,60 m²,2.0,0,0,1,0,10.0,18.0
1912,5089755,480000,AZN,"['ASAN Xidmət №2', 'Ağ şəhər', 'Şah İsmayıl Xətai m.', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,109 m²,3.0,0,0,0,0,2.0,7.0
1913,5006003,225000,AZN,"['Neapol dairəsi', 'Əhmədli m.', 'Xətai r.']",Yeni tikili,104 m²,3.0,1,1,1,0,10.0,17.0
1915,4698268,504790,AZN,"['ASAN Xidmət №5', 'Koroğlu m.', 'Nizami r.']",Yeni tikili,176.5 m²,4.0,0,1,1,0,8.0,16.0
1916,5162832,150000,AZN,"['Yasamal r.', 'Yeni Yasamal q.']",Yeni tikili,87 m²,2.0,1,1,1,0,8.0,12.0
1917,5178721,180000,AZN,"['Memar Əcəmi m.', 'Binəqədi r.', '9-cu mikrorayon q.']",Yeni tikili,86 m²,2.0,1,1,1,0,18.0,19.0
1918,5193054,292000,AZN,"['Dərnəgül m.', 'Binəqədi r.']",Yeni tikili,137 m²,3.0,1,1,1,0,16.0,17.0
1919,4897447,285000,AZN,"['20 Yanvar m.', 'Yasamal r.']",Yeni tikili,100 m²,3.0,1,1,1,0,12.0,20.0
1921,5138239,155000,AZN,"['Həzi Aslanov m.', 'Xətai r.', 'Əhmədli q.']",Yeni tikili,75 m²,3.0,1,0,0,0,3.0,9.0
1928,5189895,69000,AZN,"['Abşeron r.', 'Masazır q.']",Yeni tikili,51 m²,2.0,0,0,1,0,6.0,7.0
1930,5157881,105000,AZN,"['20 Yanvar m.', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,30 m²,1.0,1,1,1,0,5.0,20.0
1934,4753171,375000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,132 m²,4.0,1,1,1,0,11.0,19.0
1935,5177897,305000,AZN,"['Ayna Sultanova heykəli', 'Nərimanov r.']",Yeni tikili,148 m²,3.0,1,0,1,0,10.0,16.0
1938,3533688,50,AZN,"['Azərbaycan Dillər Universiteti', 'Sirk', 'Bakı Slavyan Universiteti', 'Zabitlər parkı', '28 May m.', 'Nəsimi r.']",Yeni tikili,140 m²,3.0,0,0,1,0,8.0,16.0
1941,4992782,1900000,AZN,"['ASAN Xidmət №2', 'Şah İsmayıl Xətai m.', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,500 m²,5.0,1,1,1,0,7.0,25.0
1942,5189286,4000,AZN,"['Ağ şəhər', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,95 m²,3.0,0,0,1,0,4.0,7.0
1943,5187345,159000,AZN,[],Yeni tikili,129 m²,4.0,1,1,1,0,5.0,6.0
1945,5103263,450000,AZN,"['Azərbaycan turizm institutu', 'Gənclik m.', 'Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,117 m²,3.0,1,1,1,0,14.0,17.0
1948,3959401,60,AZN,['Nəsimi r.'],Yeni tikili,46 m²,2.0,0,0,1,0,11.0,18.0
1949,5192949,225000,AZN,"['ASAN Xidmət №1', '8 Noyabr m.', 'Nəsimi r.']",Yeni tikili,95 m²,2.0,1,0,0,0,14.0,18.0
1951,5146572,858700,AZN,"['Sovetski', 'Axundov bağı', 'Nərimanov heykəli', 'Dövlət İdarəçilik Akademiyası', 'İqtisad Universiteti', 'Prezident parkı', 'İçəri Şəhər m.', 'Səbail r.']",Yeni tikili,277.7 m²,5.0,1,1,0,0,8.0,14.0
1954,5155967,8500,AZN,"['Sea Breeze', 'Sabunçu r.', 'Nardaran q.']",Yeni tikili,86 m²,2.0,0,0,1,0,5.0,6.0
1956,5193667,163000,AZN,"['Binəqədi r.', 'Biləcəri q.']",Yeni tikili,81 m²,2.0,1,1,1,0,4.0,15.0
1961,5193007,750,AZN,"['Gənclik m.', 'Respublika stadionu', 'Nərimanov r.']",Yeni tikili,75 m²,3.0,0,0,1,0,4.0,5.0
1968,5175528,310000,AZN,"['ASAN Xidmət №3', 'Yasamal bazarı', 'Elmlər Akademiyası m.', 'Yasamal r.', 'Yasamal q.']",Yeni tikili,150 m²,4.0,1,0,1,0,9.0,10.0
1969,5084904,167000,AZN,"['8 Noyabr m.', 'Nəsimi r.']",Yeni tikili,69 m²,2.0,1,1,1,0,12.0,15.0
1970,5079141,245000,AZN,"['Neftçilər m.', 'Qara Qarayev m.', 'Nizami r.', '8-ci kilometr q.']",Yeni tikili,86 m²,3.0,1,0,1,0,6.0,15.0
1972,5102493,285000,AZN,"['Zabitlər parkı', 'Sevil Qazıyeva parkı', 'Rusiya səfirliyi', 'M.Hüseynzadə parkı', 'Nizami m.', 'Nəsimi r.']",Yeni tikili,83 m²,2.0,0,0,1,0,13.0,15.0
1973,5192763,450000,AZN,"['Nəriman Nərimanov m.', 'Nəriman Nərimanov parkı', 'Nərimanov r.']",Yeni tikili,130 m²,3.0,1,1,1,0,9.0,16.0
1978,5194148,175000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,120 m²,3.0,1,1,1,0,17.0,17.0
1980,5112310,330000,AZN,"['DİM', 'Gənclik m.', 'Nəsimi r.']",Yeni tikili,138 m²,3.0,1,0,0,0,3.0,16.0
1982,4994689,900,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.']",Yeni tikili,51 m²,2.0,0,0,1,0,13.0,16.0
1985,5116272,850,AZN,"['Nəriman Nərimanov m.', 'Nərimanov r.']",Yeni tikili,140 m²,3.0,0,0,1,0,8.0,14.0
1989,5173668,198000,AZN,['Nizami r.'],Yeni tikili,67 m²,2.0,1,1,1,0,3.0,16.0
1990,5188413,550,AZN,"['Binəqədi r.', 'Biləcəri q.']",Yeni tikili,60 m²,2.0,0,0,1,0,4.0,10.0
1991,5141746,360000,AZN,"['Sirk', 'Qış parkı', 'Azərbaycan Dillər Universiteti', 'Zabitlər parkı', '28 May m.', 'Nəsimi r.']",Yeni tikili,132 m²,3.0,1,1,0,0,12.0,16.0
1993,5193160,325000,AZN,"['Şah İsmayıl Xətai m.', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,142 m²,3.0,1,1,1,0,11.0,18.0
1994,5192858,122000,AZN,"['Həzi Aslanov m.', 'Xətai r.', 'Əhmədli q.']",Yeni tikili,60 m²,2.0,1,0,1,0,5.0,16.0
1996,5109556,207000,AZN,"['Şərq bazarı', 'Nərimanov r.']",Yeni tikili,60 m²,2.0,0,0,1,0,7.0,16.0
1998,5170682,185000,AZN,"['Dərnəgül m.', 'Binəqədi r.', '7-ci mikrorayon q.']",Yeni tikili,66 m²,2.0,0,0,1,0,12.0,12.0
2000,5158026,119515,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.', '8-ci mikrorayon q.']",Yeni tikili,45.1 m²,1.0,0,0,0,0,14.0,14.0
2001,4926261,650,AZN,"['Zərifə Əliyeva adına park', 'Nəsimi m.', 'Binəqədi r.']",Yeni tikili,90 m²,3.0,0,0,1,0,7.0,9.0
2005,5193534,183000,AZN,"['Sabunçu r.', 'Bakıxanov q.']",Yeni tikili,93 m²,2.0,1,0,1,0,8.0,12.0
2006,5193454,1000,AZN,"['Nəriman Nərimanov m.', 'Nəriman Nərimanov parkı', 'Nərimanov r.']",Yeni tikili,85 m²,2.0,0,0,1,0,14.0,16.0
2013,5116390,3100000,AZN,"['Ağ şəhər', 'Xətai r.', 'Ağ şəhər q.']",Yeni tikili,772 m²,9.0,0,0,0,0,7.0,10.0
2014,5076833,141900,AZN,[],Yeni tikili,97 m²,3.0,0,0,1,0,15.0,17.0
2020,5175819,137000,AZN,"['Neftçilər m.', 'Xalqlar Dostluğu m.', 'Nizami r.']",Yeni tikili,50 m²,2.0,1,1,1,0,14.0,16.0
2021,5168809,129000,AZN,"['Həzi Aslanov m.', 'Xətai r.', 'Həzi Aslanov q.']",Yeni tikili,45 m²,2.0,0,0,1,0,7.0,12.0
2022,4967643,162148,AZN,"['Binəqədi r.', '7-ci mikrorayon q.']",Yeni tikili,89.1 m²,2.0,0,1,0,0,4.0,13.0
2025,4601529,600000,AZN,"['Tibb Universiteti', '8 Noyabr m.', 'Nəsimi r.']",Yeni tikili,232 m²,4.0,1,0,1,0,10.0,16.0
2028,5193826,1000,AZN,"['Tibb Universiteti', 'Nəsimi bazarı', 'Park Zorge', 'ASAN Xidmət №1', 'Nəsimi r.']",Yeni tikili,65 m²,2.0,0,0,1,0,13.0,16.0
2032,5150377,1500,AZN,"['Grand Hayat Residence', '8 Noyabr m.', 'Yasamal r.']",Yeni tikili,144 m²,3.0,0,0,1,0,15.0,22.0
2033,5095087,185500,AZN,"['Binəqədi r.', '8-ci mikrorayon q.']",Yeni tikili,71.4 m²,2.0,0,0,0,0,5.0,16.0
2036,5188649,189000,AZN,"['Tibb Universiteti', 'ASAN Xidmət №1', 'Nəsimi bazarı', 'Nəsimi r.']",Yeni tikili,65.7 m²,2.0,1,1,1,0,17.0,18.0
2039,4990082,108000,AZN,"['Suraxanı r.', 'Yeni Günəşli q.']",Yeni tikili,52 m²,2.0,1,0,1,0,15.0,16.0
2040,5192808,63000,AZN,"['Abşeron r.', 'Masazır q.']",Yeni tikili,54 m²,2.0,0,0,1,0,6.0,6.0
2041,5164649,169000,AZN,"['20 Yanvar m.', 'Yasamal r.']",Yeni tikili,105 m²,2.0,0,0,1,0,21.0,21.0
2042,4502351,291924,AZN,"['Sabunçu r.', 'Nardaran q.']",Yeni tikili,64.8 m²,1.0,0,1,1,0,2.0,7.0
2043,5194015,152000,AZN,"['Sabunçu r.', 'Bakıxanov q.']",Yeni tikili,92 m²,3.0,1,1,1,0,10.0,19.0
2044,5183205,148500,AZN,"['8 Noyabr m.', 'Bakı Asiya Universiteti', 'Nəsimi r.']",Yeni tikili,60 m²,2.0,0,0,1,0,17.0,18.0
2046,4134463,50,AZN,"['ASAN Xidmət №1', 'Neftçi bazası', 'Nəsimi r.']",Yeni tikili,84 m²,2.0,0,0,1,0,14.0,18.0
2047,5186028,130000,AZN,"['Suraxanı r.', 'Zığ q.']",Yeni tikili,120 m²,3.0,0,0,0,0,10.0,11.0
2048,5137912,185000,AZN,"['Suraxanı r.', 'Qaraçuxur q.']",Yeni tikili,98 m²,3.0,1,0,1,0,11.0,16.0
2052,5067161,800,AZN,"['Qara Qarayev m.', 'Nizami r.']",Yeni tikili,90 m²,2.0,0,0,1,0,13.0,18.0
2054,4453106,627130,AZN,"['Sabunçu r.', 'Nardaran q.']",Yeni tikili,105.4 m²,2.0,0,0,1,0,5.0,7.0
2055,5153728,93000,AZN,[],Yeni tikili,55 m²,2.0,1,0,1,0,14.0,16.0
2056,5194182,166000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,90 m²,3.0,1,1,1,0,8.0,12.0
2057,5132236,352000,AZN,"['Azadlıq Prospekti m.', 'Binəqədi r.', '8-ci mikrorayon q.']",Yeni tikili,121.4 m²,3.0,1,1,1,0,14.0,17.0
2059,5193824,132000,AZN,"['Köhnə Günəşli q.', 'Xətai r.']",Yeni tikili,60 m²,2.0,1,0,1,0,12.0,16.0
2060,5131173,250000,AZN,"['Sea Breeze', 'Sabunçu r.', 'Nardaran q.']",Yeni tikili,95 m²,3.0,0,0,0,0,3.0,7.0
2061,5192933,165000,AZN,"['Həzi Aslanov m.', 'Xətai r.']",Yeni tikili,80 m²,2.0,1,1,1,0,6.0,17.0
